s,Pa,rpm
12.29340000,0.594769895076752,1878.72403090481
12.29342000,0.674236476421356,1878.7296051864
12.29344000,0.752426505088806,1878.73517946799
12.29346000,0.796571493148804,1878.74075374958
12.29348000,0.831489503383636,1878.74632803117
12.29350000,0.874508082866669,1878.75190231276
12.29352000,0.914344608783722,1878.75747659434
12.29354000,0.946202635765076,1878.76305087593
12.29356000,0.978736400604248,1878.76862515752
12.29358000,1.04509937763214,1878.77419943911
12.29360000,1.09636878967285,1878.7797737207
12.29362000,1.11474764347076,1878.78534800229
12.29364000,1.12613356113434,1878.79092228388
12.29366000,1.1721088886261,1878.79649656547
12.29368000,1.20792806148529,1878.80207084705
12.29370000,1.21288406848907,1878.80764512864
12.29372000,1.22444832324982,1878.81321941023
12.29374000,1.26442575454712,1878.81879369182
12.29376000,1.30832660198212,1878.82436797341
12.29378000,1.340691447258,1878.829942255
12.29380000,1.38238656520844,1878.83551653659
12.29382000,1.44304251670837,1878.84109081818
12.29384000,1.49421799182892,1878.84666509976
12.29386000,1.50620472431183,1878.85223938135
12.29388000,1.51456809043884,1878.85781366294
12.29390000,1.55160748958588,1878.86338794453
12.29392000,1.55820620059967,1878.86896222612
12.29394000,1.50814771652222,1878.87453650771
12.29396000,1.4582017660141,1878.8801107893
12.29398000,1.43747627735138,1878.88568507089
12.29400000,1.40772092342377,1878.89125935247
12.29402000,1.35057556629181,1878.89683363406
12.29404000,1.30306077003479,1878.90240791565
12.29406000,1.27041435241699,1878.90798219724
12.29408000,1.21458303928375,1878.91355647883
12.29410000,1.13193440437317,1878.91913076042
12.29412000,1.07921016216278,1878.92470504201
12.29414000,1.054927110672,1878.9302793236
12.29416000,1.00884854793549,1878.93585360518
12.29418000,0.939594507217407,1878.94142788677
12.29420000,0.877971708774567,1878.94700216836
12.29422000,0.841082572937012,1878.95257644995
12.29424000,0.795482635498047,1878.95815073154
12.29426000,0.722070395946503,1878.96372501313
12.29428000,0.640717089176178,1878.96929929472
12.29430000,0.586340725421906,1878.97487357631
12.29432000,0.525403201580048,1878.98044785789
12.29434000,0.43432542681694,1878.98602213948
12.29436000,0.330528885126114,1878.99159642107
12.29438000,0.239075630903244,1878.99717070266
12.29440000,0.167822271585464,1879.00274498425
12.29442000,0.0816818326711655,1879.00831926584
12.29444000,-0.0152625432237983,1879.01389354743
12.29446000,-0.100896112620831,1879.01946782902
12.29448000,-0.154605999588966,1879.0250421106
12.29450000,-0.213027939200401,1879.03061639219
12.29452000,-0.272106945514679,1879.03619067378
12.29454000,-0.326849341392517,1879.04176495537
12.29456000,-0.372599422931671,1879.04733923696
12.29458000,-0.450667440891266,1879.05291351855
12.29460000,-0.525121629238129,1879.05848780014
12.29462000,-0.550512254238129,1879.06406208173
12.29464000,-0.558687925338745,1879.06963636331
12.29466000,-0.586988389492035,1879.0752106449
12.29468000,-0.625050902366638,1879.08078492649
12.29470000,-0.634362399578094,1879.08635920808
12.29472000,-0.651661813259125,1879.09193348967
12.29474000,-0.697674691677094,1879.09750777126
12.29476000,-0.739670157432556,1879.10308205285
12.29478000,-0.753956496715546,1879.10865633444
12.29480000,-0.762404441833496,1879.11423061602
12.29482000,-0.806605696678162,1879.11980489761
12.29484000,-0.870715916156769,1879.1253791792
12.29486000,-0.908130764961243,1879.13095346079
12.29488000,-0.930226683616638,1879.13652774238
12.29490000,-0.974963009357452,1879.14210202397
12.29492000,-1.02898263931274,1879.14767630556
12.29494000,-1.06133818626404,1879.15325058715
12.29496000,-1.08138787746429,1879.15882486873
12.29498000,-1.13368034362793,1879.16439915032
12.29500000,-1.18457424640656,1879.16997343191
12.29502000,-1.20155453681946,1879.1755477135
12.29504000,-1.21698606014252,1879.18112199509
12.29506000,-1.2431275844574,1879.18669627668
12.29508000,-1.26103711128235,1879.19227055827
12.29510000,-1.22593140602112,1879.19784483986
12.29512000,-1.15696835517883,1879.20341912144
12.29514000,-1.11092734336853,1879.20899340303
12.29516000,-1.06301832199097,1879.21456768462
12.29518000,-0.987738132476807,1879.22014196621
12.29520000,-0.914523005485535,1879.2257162478
12.29522000,-0.873982429504394,1879.23129052939
12.29524000,-0.840040624141693,1879.23686481098
12.29526000,-0.772382318973541,1879.24243909256
12.29528000,-0.708272159099579,1879.24801337415
12.29530000,-0.680544257164001,1879.25358765574
12.29532000,-0.670397400856018,1879.25916193733
12.29534000,-0.618151783943176,1879.26473621892
12.29536000,-0.54833459854126,1879.27031050051
12.29538000,-0.515659987926483,1879.2758847821
12.29540000,-0.503936171531677,1879.28145906369
12.29542000,-0.477372199296951,1879.28703334527
12.29544000,-0.427764236927032,1879.29260762686
12.29546000,-0.376466691493988,1879.29818190845
12.29548000,-0.336179584264755,1879.30375619004
12.29550000,-0.289209246635437,1879.30933047163
12.29552000,-0.226676002144814,1879.31490475322
12.29554000,-0.166245326399803,1879.32047903481
12.29556000,-0.103599444031715,1879.3260533164
12.29558000,-0.0155159803107381,1879.33162759798
12.29560000,0.0762939453125,1879.33720187957
12.29562000,0.144731342792511,1879.34277616116
12.29564000,0.206710785627365,1879.34835044275
12.29566000,0.27238854765892,1879.35392472434
12.29568000,0.34022518992424,1879.35949900593
12.29570000,0.384783178567886,1879.36507328752
12.29572000,0.393568992614746,1879.37064756911
12.29574000,0.408840924501419,1879.37622185069
12.29576000,0.435864835977554,1879.38179613228
12.29578000,0.44014510512352,1879.38737041387
12.29580000,0.415495991706848,1879.39294469546
12.29582000,0.422517150640488,1879.39851897705
12.29584000,0.465695321559906,1879.40409325864
12.29586000,0.496520757675171,1879.40966754023
12.29588000,0.515049815177918,1879.41524182182
12.29590000,0.553788185119629,1879.4208161034
12.29592000,0.596440672874451,1879.42639038499
12.29594000,0.601115167140961,1879.43196466658
12.29596000,0.566760361194611,1879.43753894817
12.29598000,0.537652671337128,1879.44311322976
12.29600000,0.538901090621948,1879.44868751135
12.29602000,0.524839997291565,1879.45426179294
12.29604000,0.487134218215942,1879.45983607453
12.29606000,0.476142555475235,1879.46541035611
12.29608000,0.516683101654053,1879.4709846377
12.29610000,0.552445888519287,1879.47655891929
12.29612000,0.533569514751434,1879.48213320088
12.29614000,0.523375689983368,1879.48770748247
12.29616000,0.559654772281647,1879.49328176406
12.29618000,0.597998857498169,1879.49885604565
12.29620000,0.613355278968811,1879.50443032724
12.29622000,0.633958756923676,1879.51000460882
12.29624000,0.657903850078583,1879.51557889041
12.29626000,0.671251535415649,1879.521153172
12.29628000,0.669683992862701,1879.52672745359
12.29630000,0.658626616001129,1879.53230173518
12.29632000,0.673401057720184,1879.53787601677
12.29634000,0.674827814102173,1879.54345029836
12.29636000,0.618039131164551,1879.54902457995
12.29638000,0.561128437519073,1879.55459886153
12.29640000,0.52471798658371,1879.56017314312
12.29642000,0.474969238042831,1879.56574742471
12.29644000,0.396713495254517,1879.5713217063
12.29646000,0.335522532463074,1879.57689598789
12.29648000,0.277429103851318,1879.58247026948
12.29650000,0.209705099463463,1879.58804455107
12.29652000,0.117773145437241,1879.59361883266
12.29654000,0.0340732075273991,1879.59919311424
12.29656000,-0.00880459137260914,1879.60476739583
12.29658000,-0.0730837434530258,1879.61034167742
12.29660000,-0.166048213839531,1879.61591595901
12.29662000,-0.248781338334084,1879.6214902406
12.29664000,-0.28690955042839,1879.62706452219
12.29666000,-0.339793413877487,1879.63263880378
12.29668000,-0.416237533092499,1879.63821308537
12.29670000,-0.479287058115006,1879.64378736695
12.29672000,-0.49142387509346,1879.64936164854
12.29674000,-0.502556324005127,1879.65493593013
12.29676000,-0.517537295818329,1879.66051021172
12.29678000,-0.526050865650177,1879.66608449331
12.29680000,-0.531532645225525,1879.6716587749
12.29682000,-0.558725476264954,1879.67723305649
12.29684000,-0.607911050319672,1879.68280733808
12.29686000,-0.670800983905792,1879.68838161966
12.29688000,-0.72201406955719,1879.69395590125
12.29690000,-0.788555383682251,1879.69953018284
12.29692000,-0.888785064220428,1879.70510446443
12.29694000,-0.984668731689453,1879.71067874602
12.29696000,-1.04448926448822,1879.71625302761
12.29698000,-1.08492660522461,1879.7218273092
12.29700000,-1.1455637216568,1879.72740159079
12.29702000,-1.20165777206421,1879.73297587237
12.29704000,-1.22945141792297,1879.73855015396
12.29706000,-1.26193833351135,1879.74412443555
12.29708000,-1.32000350952148,1879.74969871714
12.29710000,-1.39549958705902,1879.75527299873
12.29712000,-1.42415678501129,1879.76084728032
12.29714000,-1.44260132312775,1879.76642156191
12.29716000,-1.48790085315704,1879.7719958435
12.29718000,-1.52557849884033,1879.77757012508
12.29720000,-1.53214907646179,1879.78314440667
12.29722000,-1.53907644748688,1879.78871868826
12.29724000,-1.56227993965149,1879.79429296985
12.29726000,-1.58444166183472,1879.79986725144
12.29728000,-1.58548355102539,1879.80544153303
12.29730000,-1.59441018104553,1879.81101581462
12.29732000,-1.61457252502441,1879.81659009621
12.29734000,-1.63247263431549,1879.82216437779
12.29736000,-1.63677167892456,1879.82773865938
12.29738000,-1.63896811008453,1879.83331294097
12.29740000,-1.64605498313904,1879.83888722256
12.29742000,-1.6352698802948,1879.84446150415
12.29744000,-1.59904718399048,1879.85003578574
12.29746000,-1.56963908672333,1879.85561006733
12.29748000,-1.55191719532013,1879.86118434891
12.29750000,-1.54337549209595,1879.8667586305
12.29752000,-1.51317894458771,1879.87233291209
12.29754000,-1.47788548469543,1879.87790719368
12.29756000,-1.4743185043335,1879.88348147527
12.29758000,-1.46731615066528,1879.88905575686
12.29760000,-1.43865895271301,1879.89463003845
12.29762000,-1.40115976333618,1879.90020432004
12.29764000,-1.37388241291046,1879.90577860162
12.29766000,-1.34445548057556,1879.91135288321
12.29768000,-1.28559243679047,1879.9169271648
12.29770000,-1.21755862236023,1879.92250144639
12.29772000,-1.17515015602112,1879.92807572798
12.29774000,-1.13714396953583,1879.93365000957
12.29776000,-1.0648205280304,1879.93922429116
12.29778000,-0.968758523464203,1879.94479857275
12.29780000,-0.898518919944763,1879.95037285433
12.29782000,-0.837140202522278,1879.95594713592
12.29784000,-0.745170712471008,1879.96152141751
12.29786000,-0.649953424930573,1879.9670956991
12.29788000,-0.59948194026947,1879.97266998069
12.29790000,-0.57271146774292,1879.97824426228
12.29792000,-0.522221148014069,1879.98381854387
12.29794000,-0.455529659986496,1879.98939282546
12.29796000,-0.416697472333908,1879.99496710704
12.29798000,-0.397117108106613,1880.00054138863
12.29800000,-0.36353200674057,1880.00611567022
12.29802000,-0.326736718416214,1880.01168995181
12.29804000,-0.311568021774292,1880.0172642334
12.29806000,-0.298914939165115,1880.02283851499
12.29808000,-0.253502786159515,1880.02841279658
12.29810000,-0.193635314702988,1880.03398707817
12.29812000,-0.149771928787231,1880.03956135975
12.29814000,-0.110348381102085,1880.04513564134
12.29816000,-0.0543763302266598,1880.05070992293
12.29818000,0.00380155607126653,1880.05628420452
12.29820000,0.0314074233174324,1880.06185848611
12.29822000,0.0333316698670387,1880.0674327677
12.29824000,0.049692440778017,1880.07300704929
12.29826000,0.0752051025629044,1880.07858133088
12.29828000,0.0758058428764343,1880.08415561246
12.29830000,0.0552586689591408,1880.08972989405
12.29832000,0.0607873499393463,1880.09530417564
12.29834000,0.087304376065731,1880.10087845723
12.29836000,0.100257828831673,1880.10645273882
12.29838000,0.0953862071037293,1880.11202702041
12.29840000,0.106584370136261,1880.117601302
12.29842000,0.121095985174179,1880.12317558359
12.29844000,0.10371208190918,1880.12874986517
12.29846000,0.0706338509917259,1880.13432414676
12.29848000,0.0553713068366051,1880.13989842835
12.29850000,0.0392451994121075,1880.14547270994
12.29852000,0.00111700047273189,1880.15104699153
12.29854000,-0.0411600582301617,1880.15662127312
12.29856000,-0.0435911752283573,1880.16219555471
12.29858000,-0.0131130218505859,1880.1677698363
12.29860000,0.00696482602506876,1880.17334411788
12.29862000,0.003285295329988,1880.17891839947
12.29864000,0.00438352255150676,1880.18449268106
12.29866000,0.0222836900502443,1880.19006696265
12.29868000,0.00640163291245699,1880.19564124424
12.29870000,-0.0366451218724251,1880.20121552583
12.29872000,-0.0473551861941814,1880.20678980742
12.29874000,-0.0598486959934235,1880.21236408901
12.29876000,-0.0823670476675034,1880.21793837059
12.29878000,-0.115013495087624,1880.22351265218
12.29880000,-0.137006208300591,1880.22908693377
12.29882000,-0.157008960843086,1880.23466121536
12.29884000,-0.19512777030468,1880.24023549695
12.29886000,-0.221860691905022,1880.24580977854
12.29888000,-0.223409473896027,1880.25138406013
12.29890000,-0.231209695339203,1880.25695834172
12.29892000,-0.269919872283936,1880.2625326233
12.29894000,-0.324155390262604,1880.26810690489
12.29896000,-0.361025810241699,1880.27368118648
12.29898000,-0.395127177238464,1880.27925546807
12.29900000,-0.446865886449814,1880.28482974966
12.29902000,-0.530997574329376,1880.29040403125
12.29904000,-0.618367671966553,1880.29597831284
12.29906000,-0.674142599105835,1880.30155259443
12.29908000,-0.739735901355743,1880.30712687601
12.29910000,-0.795163512229919,1880.3127011576
12.29912000,-0.831076502799988,1880.31827543919
12.29914000,-0.864717900753021,1880.32384972078
12.29916000,-0.912439167499542,1880.32942400237
12.29918000,-0.992412626743317,1880.33499828396
12.29920000,-1.05440151691437,1880.34057256555
12.29922000,-1.08969497680664,1880.34614684714
12.29924000,-1.14310443401337,1880.35172112872
12.29926000,-1.20670771598816,1880.35729541031
12.29928000,-1.26924097537994,1880.3628696919
12.29930000,-1.33505022525787,1880.36844397349
12.29932000,-1.42821180820465,1880.37401825508
12.29934000,-1.54209887981415,1880.37959253667
12.29936000,-1.63552331924438,1880.38516681826
12.29938000,-1.68784391880035,1880.39074109984
12.29940000,-1.74990785121918,1880.39631538143
12.29942000,-1.82620179653168,1880.40188966302
12.29944000,-1.87204575538635,1880.40746394461
12.29946000,-1.86966156959534,1880.4130382262
12.29948000,-1.87523722648621,1880.41861250779
12.29950000,-1.90821218490601,1880.42418678938
12.29952000,-1.9422572851181,1880.42976107097
12.29954000,-1.94611513614655,1880.43533535256
12.29956000,-1.96053290367126,1880.44090963414
12.29958000,-1.99455916881561,1880.44648391573
12.29960000,-2.00173044204712,1880.45205819732
12.29962000,-2.00628304481506,1880.45763247891
12.29964000,-2.01398921012878,1880.4632067605
12.29966000,-2.02639842033386,1880.46878104209
12.29968000,-1.99586391448975,1880.47435532368
12.29970000,-1.93923473358154,1880.47992960526
12.29972000,-1.91895043849945,1880.48550388685
12.29974000,-1.92774558067322,1880.49107816844
12.29976000,-1.92155992984772,1880.49665245003
12.29978000,-1.91175091266632,1880.50222673162
12.29980000,-1.91108453273773,1880.50780101321
12.29982000,-1.93954455852509,1880.5133752948
12.29984000,-1.96576118469238,1880.51894957639
12.29986000,-1.96128380298614,1880.52452385797
12.29988000,-1.9666622877121,1880.53009813956
12.29990000,-1.98865497112274,1880.53567242115
12.29992000,-2.00247192382813,1880.54124670274
12.29994000,-1.98304188251495,1880.54682098433
12.29996000,-1.93423175811768,1880.55239526592
12.29998000,-1.92120313644409,1880.55796954751
12.30000000,-1.91492354869843,1880.5635438291
12.30002000,-1.86974608898163,1880.56911811068
12.30004000,-1.80381488800049,1880.57469239227
12.30006000,-1.75160682201386,1880.58026667386
12.30008000,-1.68999350070953,1880.58584095545
12.30010000,-1.57312142848969,1880.59141523704
12.30012000,-1.43815207481384,1880.59698951863
12.30014000,-1.328817486763,1880.60256380022
12.30016000,-1.23343133926392,1880.60813808181
12.30018000,-1.12603974342346,1880.61371236339
12.30020000,-1.0394299030304,1880.61928664498
12.30022000,-0.99107038974762,1880.62486092657
12.30024000,-0.95089590549469,1880.63043520816
12.30026000,-0.865403115749359,1880.63600948975
12.30028000,-0.771209001541138,1880.64158377134
12.30030000,-0.723318815231323,1880.64715805293
12.30032000,-0.710168242454529,1880.65273233452
12.30034000,-0.692005217075348,1880.6583066161
12.30036000,-0.664239764213562,1880.66388089769
12.30038000,-0.663000762462616,1880.66945517928
12.30040000,-0.667722225189209,1880.67502946087
12.30042000,-0.65292900800705,1880.68060374246
12.30044000,-0.653004109859466,1880.68617802405
12.30046000,-0.684993445873261,1880.69175230564
12.30048000,-0.71683269739151,1880.69732658723
12.30050000,-0.70482724905014,1880.70290086881
12.30052000,-0.682768881320953,1880.7084751504
12.30054000,-0.700903713703155,1880.71404943199
12.30056000,-0.698200345039368,1880.71962371358
12.30058000,-0.646564900875092,1880.72519799517
12.30060000,-0.584876418113709,1880.73077227676
12.30062000,-0.574419796466827,1880.73634655835
12.30064000,-0.589963972568512,1880.74192083994
12.30066000,-0.586115479469299,1880.74749512152
12.30068000,-0.558547139167786,1880.75306940311
12.30070000,-0.554839432239532,1880.7586436847
12.30072000,-0.566319227218628,1880.76421796629
12.30074000,-0.561175405979156,1880.76979224788
12.30076000,-0.548034191131592,1880.77536652947
12.30078000,-0.544185698032379,1880.78094081106
12.30080000,-0.541754603385925,1880.78651509265
12.30082000,-0.500650882720947,1880.79208937423
12.30084000,-0.464399963617325,1880.79766365582
12.30086000,-0.475222676992416,1880.80323793741
12.30088000,-0.490635395050049,1880.808812219
12.30090000,-0.507371604442596,1880.81438650059
12.30092000,-0.528688490390778,1880.81996078218
12.30094000,-0.547311425209045,1880.82553506377
12.30096000,-0.579723238945007,1880.83110934536
12.30098000,-0.598336756229401,1880.83668362694
12.30100000,-0.622188031673431,1880.84225790853
12.30102000,-0.655350744724274,1880.84783219012
12.30104000,-0.71101301908493,1880.85340647171
12.30106000,-0.775958597660065,1880.8589807533
12.30108000,-0.802456855773926,1880.86455503489
12.30110000,-0.845822751522064,1880.87012931648
12.30112000,-0.919544816017151,1880.87570359807
12.30114000,-0.963558375835419,1880.88127787965
12.30116000,-1.01501548290253,1880.88685216124
12.30118000,-1.105708360672,1880.89242644283
12.30120000,-1.21143853664398,1880.89800072442
12.30122000,-1.27882468700409,1880.90357500601
12.30124000,-1.33231866359711,1880.9091492876
12.30126000,-1.41186034679413,1880.91472356919
12.30128000,-1.51068210601807,1880.92029785078
12.30130000,-1.61867439746857,1880.92587213236
12.30132000,-1.69295024871826,1880.93144641395
12.30134000,-1.76502025127411,1880.93702069554
12.30136000,-1.85332894325256,1880.94259497713
12.30138000,-1.93728232383728,1880.94816925872
12.30140000,-2.00707149505615,1880.95374354031
12.30142000,-2.10062718391418,1880.9593178219
12.30144000,-2.2180061340332,1880.96489210349
12.30146000,-2.28895926475525,1880.97046638507
12.30148000,-2.34670519828796,1880.97604066666
12.30150000,-2.45226645469666,1880.98161494825
12.30152000,-2.56910109519958,1880.98718922984
12.30154000,-2.65120530128479,1880.99276351143
12.30156000,-2.71634793281555,1880.99833779302
12.30158000,-2.80175614356995,1881.00391207461
12.30160000,-2.88072538375854,1881.0094863562
12.30162000,-2.92580890655518,1881.01506063778
12.30164000,-2.9570848941803,1881.02063491937
12.30166000,-2.99949336051941,1881.02620920096
12.30168000,-3.06306862831116,1881.03178348255
12.30170000,-3.10617160797119,1881.03735776414
12.30172000,-3.12363076210022,1881.04293204573
12.30174000,-3.1683669090271,1881.04850632732
12.30176000,-3.25232028961182,1881.0540806089
12.30178000,-3.33722186088562,1881.05965489049
12.30180000,-3.40282440185547,1881.06522917208
12.30182000,-3.45033931732178,1881.07080345367
12.30184000,-3.510178565979,1881.07637773526
12.30186000,-3.55987095832825,1881.08195201685
12.30188000,-3.57834362983704,1881.08752629844
12.30190000,-3.58507394790649,1881.09310058003
12.30192000,-3.59649729728699,1881.09867486162
12.30194000,-3.57957339286804,1881.1042491432
12.30196000,-3.55281233787537,1881.10982342479
12.30198000,-3.53682708740234,1881.11539770638
12.30200000,-3.5561351776123,1881.12097198797
12.30202000,-3.54650449752808,1881.12654626956
12.30204000,-3.48720026016235,1881.13212055115
12.30206000,-3.4590311050415,1881.13769483274
12.30208000,-3.45546436309814,1881.14326911432
12.30210000,-3.43964791297913,1881.14884339591
12.30212000,-3.41427612304687,1881.1544176775
12.30214000,-3.39857244491577,1881.15999195909
12.30216000,-3.37904834747314,1881.16556624068
12.30218000,-3.33395528793335,1881.17114052227
12.30220000,-3.27660346031189,1881.17671480386
12.30222000,-3.23591279983521,1881.18228908545
12.30224000,-3.20883250236511,1881.18786336703
12.30226000,-3.15500998497009,1881.19343764862
12.30228000,-3.06640076637268,1881.19901193021
12.30230000,-2.99361753463745,1881.2045862118
12.30232000,-2.95447564125061,1881.21016049339
12.30234000,-2.91443252563477,1881.21573477498
12.30236000,-2.86113548278809,1881.22130905657
12.30238000,-2.81292629241943,1881.22688333816
12.30240000,-2.75652241706848,1881.23245761974
12.30242000,-2.6874372959137,1881.23803190133
12.30244000,-2.61092758178711,1881.24360618292
12.30246000,-2.52974319458008,1881.24918046451
12.30248000,-2.46182203292847,1881.2547547461
12.30250000,-2.41113448143005,1881.26032902769
12.30252000,-2.32225322723389,1881.26590330928
12.30254000,-2.23407602310181,1881.27147759087
12.30256000,-2.16997504234314,1881.27705187245
12.30258000,-2.09705090522766,1881.28262615404
12.30260000,-2.0068085193634,1881.28820043563
12.30262000,-1.92683517932892,1881.29377471722
12.30264000,-1.9013694524765,1881.29934899881
12.30266000,-1.86783123016357,1881.3049232804
12.30268000,-1.80309212207794,1881.31049756199
12.30270000,-1.73003649711609,1881.31607184358
12.30272000,-1.66483747959137,1881.32164612516
12.30274000,-1.61139988899231,1881.32722040675
12.30276000,-1.53044080734253,1881.33279468834
12.30278000,-1.45397782325745,1881.33836896993
12.30280000,-1.4215567111969,1881.34394325152
12.30282000,-1.4016478061676,1881.34951753311
12.30284000,-1.35626375675201,1881.3550918147
12.30286000,-1.32520365715027,1881.36066609629
12.30288000,-1.32603907585144,1881.36624037787
12.30290000,-1.30007588863373,1881.37181465946
12.30292000,-1.22720801830292,1881.37738894105
12.30294000,-1.17086052894592,1881.38296322264
12.30296000,-1.12371182441711,1881.38853750423
12.30298000,-1.06473612785339,1881.39411178582
12.30300000,-0.997143447399139,1881.39968606741
12.30302000,-0.965445041656494,1881.405260349
12.30304000,-0.973386108875275,1881.41083463058
12.30306000,-0.983044862747192,1881.41640891217
12.30308000,-0.964393794536591,1881.42198319376
12.30310000,-0.974474906921387,1881.42755747535
12.30312000,-1.01930510997772,1881.43313175694
12.30314000,-1.05157613754272,1881.43870603853
12.30316000,-1.05742394924164,1881.44428032012
12.30318000,-1.06835925579071,1881.44985460171
12.30320000,-1.0940408706665,1881.45542888329
12.30322000,-1.09336507320404,1881.46100316488
12.30324000,-1.0737190246582,1881.46657744647
12.30326000,-1.06703579425812,1881.47215172806
12.30328000,-1.09827423095703,1881.47772600965
12.30330000,-1.10955691337585,1881.48330029124
12.30332000,-1.10760450363159,1881.48887457283
12.30334000,-1.12600219249725,1881.49444885442
12.30336000,-1.17277538776398,1881.500023136
12.30338000,-1.20715832710266,1881.50559741759
12.30340000,-1.23773968219757,1881.51117169918
12.30342000,-1.29196584224701,1881.51674598077
12.30344000,-1.37575972080231,1881.52232026236
12.30346000,-1.44066774845123,1881.52789454395
12.30348000,-1.47956562042236,1881.53346882554
12.30350000,-1.5087296962738,1881.53904310713
12.30352000,-1.56131315231323,1881.54461738871
12.30354000,-1.63157153129578,1881.5501916703
12.30356000,-1.68067264556885,1881.55576595189
12.30358000,-1.723597407341,1881.56134023348
12.30360000,-1.7890967130661,1881.56691451507
12.30362000,-1.86175811290741,1881.57248879666
12.30364000,-1.91091549396515,1881.57806307825
12.30366000,-1.97669649124146,1881.58363735984
12.30368000,-2.06329679489136,1881.58921164142
12.30370000,-2.15647721290588,1881.59478592301
12.30372000,-2.2181282043457,1881.6003602046
12.30374000,-2.26777362823486,1881.60593448619
12.30376000,-2.35088229179382,1881.61150876778
12.30378000,-2.45432209968567,1881.61708304937
12.30380000,-2.54469585418701,1881.62265733096
12.30382000,-2.65637731552124,1881.62823161254
12.30384000,-2.78691601753235,1881.63380589413
12.30386000,-2.88119459152222,1881.63938017572
12.30388000,-2.93043661117554,1881.64495445731
12.30390000,-2.98591113090515,1881.6505287389
12.30392000,-3.0626368522644,1881.65610302049
12.30394000,-3.12998533248901,1881.66167730208
12.30396000,-3.15869879722595,1881.66725158367
12.30398000,-3.17471241950989,1881.67282586526
12.30400000,-3.22498679161072,1881.67840014684
12.30402000,-3.28832721710205,1881.68397442843
12.30404000,-3.31186866760254,1881.68954871002
12.30406000,-3.32171511650085,1881.69512299161
12.30408000,-3.37280631065369,1881.7006972732
12.30410000,-3.42801809310913,1881.70627155479
12.30412000,-3.46765732765198,1881.71184583638
12.30414000,-3.50477194786072,1881.71742011797
12.30416000,-3.57236456871033,1881.72299439955
12.30418000,-3.6573691368103,1881.72856868114
12.30420000,-3.71724605560303,1881.73414296273
12.30422000,-3.76959490776062,1881.73971724432
12.30424000,-3.83545088768005,1881.74529152591
12.30426000,-3.87795329093933,1881.7508658075
12.30428000,-3.87433934211731,1881.75644008909
12.30430000,-3.83794784545898,1881.76201437067
12.30432000,-3.80604290962219,1881.76758865226
12.30434000,-3.77424120903015,1881.77316293385
12.30436000,-3.72400426864624,1881.77873721544
12.30438000,-3.66191220283508,1881.78431149703
12.30440000,-3.60281443595886,1881.78988577862
12.30442000,-3.56948280334473,1881.79546006021
12.30444000,-3.510094165802,1881.8010343418
12.30446000,-3.4564311504364,1881.80660862338
12.30448000,-3.44569277763367,1881.81218290497
12.30450000,-3.43681311607361,1881.81775718656
12.30452000,-3.39531517028809,1881.82333146815
12.30454000,-3.33392715454102,1881.82890574974
12.30456000,-3.28718209266663,1881.83448003133
12.30458000,-3.2525737285614,1881.84005431292
12.30460000,-3.1966769695282,1881.84562859451
12.30462000,-3.15879273414612,1881.85120287609
12.30464000,-3.15246629714966,1881.85677715768
12.30466000,-3.15283226966858,1881.86235143927
12.30468000,-3.11903119087219,1881.86792572086
12.30470000,-3.04385423660278,1881.87350000245
12.30472000,-2.99848914146423,1881.87907428404
12.30474000,-2.97322058677673,1881.88464856563
12.30476000,-2.92300248146057,1881.89022284722
12.30478000,-2.84447455406189,1881.8957971288
12.30480000,-2.77182245254517,1881.90137141039
12.30482000,-2.70239949226379,1881.90694569198
12.30484000,-2.61676597595215,1881.91251997357
12.30486000,-2.50122690200806,1881.91809425516
12.30488000,-2.3930184841156,1881.92366853675
12.30490000,-2.31127095222473,1881.92924281834
12.30492000,-2.19755291938782,1881.93481709993
12.30494000,-2.07494568824768,1881.94039138151
12.30496000,-1.96715974807739,1881.9459656631
12.30498000,-1.9030590057373,1881.95153994469
12.30500000,-1.84131419658661,1881.95711422628
12.30502000,-1.77816140651703,1881.96268850787
12.30504000,-1.73124742507935,1881.96826278946
12.30506000,-1.69875109195709,1881.97383707105
12.30508000,-1.65531957149506,1881.97941135264
12.30510000,-1.59538638591766,1881.98498563422
12.30512000,-1.55483639240265,1881.99055991581
12.30514000,-1.54180788993835,1881.9961341974
12.30516000,-1.50457143783569,1882.00170847899
12.30518000,-1.44975388050079,1882.00728276058
12.30520000,-1.3937349319458,1882.01285704217
12.30522000,-1.34116077423096,1882.01843132376
12.30524000,-1.28669059276581,1882.02400560535
12.30526000,-1.22976112365723,1882.02957988693
12.30528000,-1.19954586029053,1882.03515416852
12.30530000,-1.18731510639191,1882.04072845011
12.30532000,-1.13761329650879,1882.0463027317
12.30534000,-1.06694185733795,1882.05187701329
12.30536000,-1.0229377746582,1882.05745129488
12.30538000,-1.01555049419403,1882.06302557647
12.30540000,-0.995669782161713,1882.06859985806
12.30542000,-0.927222967147827,1882.07417413964
12.30544000,-0.888081073760986,1882.07974842123
12.30546000,-0.858757436275482,1882.08532270282
12.30548000,-0.799547016620636,1882.09089698441
12.30550000,-0.730002045631409,1882.096471266
12.30552000,-0.68387645483017,1882.10204554759
12.30554000,-0.670312881469727,1882.10761982918
12.30556000,-0.640970528125763,1882.11319411077
12.30558000,-0.604118883609772,1882.11876839235
12.30560000,-0.593136608600616,1882.12434267394
12.30562000,-0.611083686351776,1882.12991695553
